"Step","train_75_AR5 - val_batch_energy_rel_error","train_75_AR5 - val_batch_energy_rel_error__MIN","train_75_AR5 - val_batch_energy_rel_error__MAX","train_75 - val_batch_energy_rel_error","train_75 - val_batch_energy_rel_error__MIN","train_75 - val_batch_energy_rel_error__MAX"
"344212","","","","0.09262007474899292","0.09262007474899292","0.09262007474899292"
"344213","","","","0.08575568348169327","0.08575568348169327","0.08575568348169327"
"344215","","","","0.09483598172664642","0.09483598172664642","0.09483598172664642"
"344216","","","","0.07089637219905853","0.07089637219905853","0.07089637219905853"
"344217","","","","0.10167717188596725","0.10167717188596725","0.10167717188596725"
"344220","","","","0.1191692054271698","0.1191692054271698","0.1191692054271698"
"344221","","","","0.06631495803594589","0.06631495803594589","0.06631495803594589"
"344222","","","","0.042686931788921356","0.042686931788921356","0.042686931788921356"
"344223","","","","0.04281181842088699","0.04281181842088699","0.04281181842088699"
"344224","","","","0.03557005897164345","0.03557005897164345","0.03557005897164345"
"344227","","","","0.05300665646791458","0.05300665646791458","0.05300665646791458"
"344228","","","","0.05798006430268288","0.05798006430268288","0.05798006430268288"
"344229","","","","0.06109769269824028","0.06109769269824028","0.06109769269824028"
"344230","","","","0.0654933825135231","0.0654933825135231","0.0654933825135231"
"344231","","","","0.0674060806632042","0.0674060806632042","0.0674060806632042"
"344232","","","","0.0702088475227356","0.0702088475227356","0.0702088475227356"
"344234","","","","0.06993403285741806","0.06993403285741806","0.06993403285741806"
"344235","","","","0.06858301907777786","0.06858301907777786","0.06858301907777786"
"344237","","","","0.06920894235372543","0.06920894235372543","0.06920894235372543"
"344238","","","","0.06730663031339645","0.06730663031339645","0.06730663031339645"
"344239","","","","0.07072372734546661","0.07072372734546661","0.07072372734546661"
"344241","","","","0.0669092983007431","0.0669092983007431","0.0669092983007431"
"344242","","","","0.06606942415237427","0.06606942415237427","0.06606942415237427"
"344244","","","","0.06394793093204498","0.06394793093204498","0.06394793093204498"
"344245","","","","0.06065123528242111","0.06065123528242111","0.06065123528242111"
"344246","","","","0.05913645774126053","0.05913645774126053","0.05913645774126053"
"344247","","","","0.06340644508600235","0.06340644508600235","0.06340644508600235"
"344249","","","","0.05636737123131752","0.05636737123131752","0.05636737123131752"
"344250","","","","0.059469036757946014","0.059469036757946014","0.059469036757946014"
"344252","","","","0.05447329208254814","0.05447329208254814","0.05447329208254814"
"344253","","","","0.05586589127779007","0.05586589127779007","0.05586589127779007"
"344254","","","","0.053609080612659454","0.053609080612659454","0.053609080612659454"
"344255","","","","0.06147987022995949","0.06147987022995949","0.06147987022995949"
"344256","","","","0.05868256092071533","0.05868256092071533","0.05868256092071533"
"344260","","","","0.036098066717386246","0.036098066717386246","0.036098066717386246"
"344601","0.015589393675327301","0.015589393675327301","0.015589393675327301","","",""
"344603","0.0838460624217987","0.0838460624217987","0.0838460624217987","","",""
"344604","0.05538500100374222","0.05538500100374222","0.05538500100374222","","",""
"344605","0.03883930668234825","0.03883930668234825","0.03883930668234825","","",""
"344606","0.0373661145567894","0.0373661145567894","0.0373661145567894","","",""
"344609","0.06436163187026978","0.06436163187026978","0.06436163187026978","","",""
"344611","0.06253558397293091","0.06253558397293091","0.06253558397293091","","",""
"344613","0.07223748415708542","0.07223748415708542","0.07223748415708542","","",""
"344614","0.06575070321559906","0.06575070321559906","0.06575070321559906","","",""
"344616","0.07325326651334763","0.07325326651334763","0.07325326651334763","","",""
"344617","0.06325060874223709","0.06325060874223709","0.06325060874223709","","",""
"344618","0.0702831819653511","0.0702831819653511","0.0702831819653511","","",""
"344619","0.0623270645737648","0.0623270645737648","0.0623270645737648","","",""
"344620","0.06745070219039917","0.06745070219039917","0.06745070219039917","","",""
"344622","0.0649699866771698","0.0649699866771698","0.0649699866771698","","",""
"344623","0.055790603160858154","0.055790603160858154","0.055790603160858154","","",""
"344629","0.05294090136885643","0.05294090136885643","0.05294090136885643","","",""
"344631","0.04322723299264908","0.04322723299264908","0.04322723299264908","","",""
"344632","0.04484406113624573","0.04484406113624573","0.04484406113624573","","",""
"344633","0.04206877946853638","0.04206877946853638","0.04206877946853638","","",""
"344635","0.040999725461006165","0.040999725461006165","0.040999725461006165","","",""
"344636","0.042981378734111786","0.042981378734111786","0.042981378734111786","","",""
"344637","0.035954080522060394","0.035954080522060394","0.035954080522060394","","",""
"344638","0.04326767101883888","0.04326767101883888","0.04326767101883888","","",""
"344639","0.04198838397860527","0.04198838397860527","0.04198838397860527","","",""
"344641","0.09801897406578064","0.09801897406578064","0.09801897406578064","","",""
"344642","0.11155544966459274","0.11155544966459274","0.11155544966459274","","",""
"344643","0.06935381889343262","0.06935381889343262","0.06935381889343262","","",""
"344644","0.06656594574451447","0.06656594574451447","0.06656594574451447","","",""
"344645","0.08772357553243637","0.08772357553243637","0.08772357553243637","","",""
"344648","0.059620920568704605","0.059620920568704605","0.059620920568704605","","",""
"344649","0.056889865547418594","0.056889865547418594","0.056889865547418594","","",""
"344652","0.06013002619147301","0.06013002619147301","0.06013002619147301","","",""
"344653","0.06315314024686813","0.06315314024686813","0.06315314024686813","","",""
"344654","0.06590954214334488","0.06590954214334488","0.06590954214334488","","",""
"344656","0.06768414378166199","0.06768414378166199","0.06768414378166199","","",""
"344657","0.06924625486135483","0.06924625486135483","0.06924625486135483","","",""
"344658","0.06494556367397308","0.06494556367397308","0.06494556367397308","","",""
"344659","0.0661008208990097","0.0661008208990097","0.0661008208990097","","",""
"344660","0.06821366399526596","0.06821366399526596","0.06821366399526596","","",""
"344662","0.062476225197315216","0.062476225197315216","0.062476225197315216","","",""
"344663","0.06454573571681976","0.06454573571681976","0.06454573571681976","","",""
"344664","0.05655854567885399","0.05655854567885399","0.05655854567885399","","",""
"344666","0.05633325129747391","0.05633325129747391","0.05633325129747391","","",""
"344667","0.04833085834980011","0.04833085834980011","0.04833085834980011","","",""
"344669","0.043041981756687164","0.043041981756687164","0.043041981756687164","","",""
"344670","0.041458167135715485","0.041458167135715485","0.041458167135715485","","",""
"344671","0.0434228740632534","0.0434228740632534","0.0434228740632534","","",""
"344672","0.0440550334751606","0.0440550334751606","0.0440550334751606","","",""
"344673","0.036160655319690704","0.036160655319690704","0.036160655319690704","","",""
"344674","0.047948963940143585","0.047948963940143585","0.047948963940143585","","",""
"344676","0.041531212627887726","0.041531212627887726","0.041531212627887726","","",""
"344677","0.04875339940190315","0.04875339940190315","0.04875339940190315","","",""
"344678","0.04391187056899071","0.04391187056899071","0.04391187056899071","","",""
"344680","0.06070788577198982","0.06070788577198982","0.06070788577198982","","",""
"344682","0.09863528609275818","0.09863528609275818","0.09863528609275818","","",""
"344683","0.087501160800457","0.087501160800457","0.087501160800457","","",""
"344684","0.13053937256336212","0.13053937256336212","0.13053937256336212","","",""
"346167","","","","0.016759835183620453","0.016759835183620453","0.016759835183620453"
"346169","","","","0.05850694328546524","0.05850694328546524","0.05850694328546524"
"346170","","","","0.025952646508812904","0.025952646508812904","0.025952646508812904"
"346171","","","","0.025911472737789154","0.025911472737789154","0.025911472737789154"
"346172","","","","0.02603360451757908","0.02603360451757908","0.02603360451757908"
"346175","","","","0.009854044765233994","0.009854044765233994","0.009854044765233994"
"346177","","","","0.012719860300421715","0.012719860300421715","0.012719860300421715"
"346179","","","","0.012612666003406048","0.012612666003406048","0.012612666003406048"
"346180","","","","0.012739911675453186","0.012739911675453186","0.012739911675453186"
"346182","","","","0.01273305807262659","0.01273305807262659","0.01273305807262659"
"346183","","","","0.011244701221585274","0.011244701221585274","0.011244701221585274"
"346184","","","","0.011244423687458038","0.011244423687458038","0.011244423687458038"
"346185","","","","0.010203361511230469","0.010203361511230469","0.010203361511230469"
"346186","","","","0.01079823262989521","0.01079823262989521","0.01079823262989521"
"346188","","","","0.011272777803242207","0.011272777803242207","0.011272777803242207"
"346189","","","","0.009505277499556541","0.009505277499556541","0.009505277499556541"
"346190","","","","0.010470341891050339","0.010470341891050339","0.010470341891050339"
"346195","","","","0.013027030974626541","0.013027030974626541","0.013027030974626541"
"346197","","","","0.012340509332716465","0.012340509332716465","0.012340509332716465"
"346198","","","","0.013556797988712788","0.013556797988712788","0.013556797988712788"
"346199","","","","0.012733332812786102","0.012733332812786102","0.012733332812786102"
"346201","","","","0.012125765904784203","0.012125765904784203","0.012125765904784203"
"346202","","","","0.013779310509562492","0.013779310509562492","0.013779310509562492"
"346203","","","","0.011047600768506527","0.011047600768506527","0.011047600768506527"
"346204","","","","0.013523146510124207","0.013523146510124207","0.013523146510124207"
"346205","","","","0.012090971693396568","0.012090971693396568","0.012090971693396568"
"346207","","","","0.03629084676504135","0.03629084676504135","0.03629084676504135"
"346208","","","","0.04572172462940216","0.04572172462940216","0.04572172462940216"
"346209","","","","0.03326469659805298","0.03326469659805298","0.03326469659805298"
"346210","","","","0.04929807037115097","0.04929807037115097","0.04929807037115097"
"346211","","","","0.04745626822113991","0.04745626822113991","0.04745626822113991"
"346214","","","","0.0378892682492733","0.0378892682492733","0.0378892682492733"
"346215","","","","0.031001634895801544","0.031001634895801544","0.031001634895801544"
"346218","","","","0.02507171779870987","0.02507171779870987","0.02507171779870987"
"346219","","","","0.024506453424692154","0.024506453424692154","0.024506453424692154"
"346220","","","","0.020879173651337624","0.020879173651337624","0.020879173651337624"
"346222","","","","0.022501222789287567","0.022501222789287567","0.022501222789287567"
"346223","","","","0.020652610808610916","0.020652610808610916","0.020652610808610916"
"346224","","","","0.021952733397483826","0.021952733397483826","0.021952733397483826"
"346225","","","","0.021187860518693924","0.021187860518693924","0.021187860518693924"
"346226","","","","0.020664678886532784","0.020664678886532784","0.020664678886532784"
"346228","","","","0.021578121930360794","0.021578121930360794","0.021578121930360794"
"346229","","","","0.019670752808451653","0.019670752808451653","0.019670752808451653"
"346230","","","","0.020891044288873672","0.020891044288873672","0.020891044288873672"
"346232","","","","0.02122536674141884","0.02122536674141884","0.02122536674141884"
"346233","","","","0.022637762129306793","0.022637762129306793","0.022637762129306793"
"346235","","","","0.022857215255498886","0.022857215255498886","0.022857215255498886"
"346236","","","","0.02471325173974037","0.02471325173974037","0.02471325173974037"
"346237","","","","0.025137856602668762","0.025137856602668762","0.025137856602668762"
"346238","","","","0.02532358467578888","0.02532358467578888","0.02532358467578888"
"346239","","","","0.025238560512661934","0.025238560512661934","0.025238560512661934"
"346240","","","","0.02574019879102707","0.02574019879102707","0.02574019879102707"
"346242","","","","0.03066747635602951","0.03066747635602951","0.03066747635602951"
"346243","","","","0.03440895304083824","0.03440895304083824","0.03440895304083824"
"346244","","","","0.03578847646713257","0.03578847646713257","0.03578847646713257"
"346246","","","","0.04791192710399628","0.04791192710399628","0.04791192710399628"
"346248","","","","0.06219621002674103","0.06219621002674103","0.06219621002674103"
"346249","","","","0.054154232144355774","0.054154232144355774","0.054154232144355774"
"346250","","","","0.02150346338748932","0.02150346338748932","0.02150346338748932"
"346584","0.09339535981416702","0.09339535981416702","0.09339535981416702","","",""
"346589","0.042677849531173706","0.042677849531173706","0.042677849531173706","","",""
"346590","0.04009627550840378","0.04009627550840378","0.04009627550840378","","",""
"346591","0.04589919000864029","0.04589919000864029","0.04589919000864029","","",""
"346592","0.03490666300058365","0.03490666300058365","0.03490666300058365","","",""
"346593","0.046820268034935","0.046820268034935","0.046820268034935","","",""
"346596","0.05120840668678284","0.05120840668678284","0.05120840668678284","","",""
"346597","0.05480534955859184","0.05480534955859184","0.05480534955859184","","",""
"346598","0.04258265346288681","0.04258265346288681","0.04258265346288681","","",""
"346600","0.046688225120306015","0.046688225120306015","0.046688225120306015","","",""
"346601","0.045628324151039124","0.045628324151039124","0.045628324151039124","","",""
"346604","0.037720195949077606","0.037720195949077606","0.037720195949077606","","",""
"346606","0.03992084786295891","0.03992084786295891","0.03992084786295891","","",""
"346608","0.03902730345726013","0.03902730345726013","0.03902730345726013","","",""
"346609","0.03483595699071884","0.03483595699071884","0.03483595699071884","","",""
"346610","0.034872498363256454","0.034872498363256454","0.034872498363256454","","",""
"346612","0.030756507068872452","0.030756507068872452","0.030756507068872452","","",""
"346613","0.02710799127817154","0.02710799127817154","0.02710799127817154","","",""
"346614","0.025171443819999695","0.025171443819999695","0.025171443819999695","","",""
"346617","0.030082685872912407","0.030082685872912407","0.030082685872912407","","",""
"346618","0.048976678401231766","0.048976678401231766","0.048976678401231766","","",""
"346619","0.062089916318655014","0.062089916318655014","0.062089916318655014","","",""
"346620","0.0841534435749054","0.0841534435749054","0.0841534435749054","","",""
"346621","0.09870167821645737","0.09870167821645737","0.09870167821645737","","",""
"346622","0.09719108045101166","0.09719108045101166","0.09719108045101166","","",""
"346623","0.0949738398194313","0.0949738398194313","0.0949738398194313","","",""
"346627","0.05073073133826256","0.05073073133826256","0.05073073133826256","","",""
"346632","0.0641692504286766","0.0641692504286766","0.0641692504286766","","",""
"346633","0.061533596366643906","0.061533596366643906","0.061533596366643906","","",""
"346634","0.06567662954330444","0.06567662954330444","0.06567662954330444","","",""
"346635","0.06669577956199646","0.06669577956199646","0.06669577956199646","","",""
"346636","0.06284581869840622","0.06284581869840622","0.06284581869840622","","",""
"346638","0.06217820942401886","0.06217820942401886","0.06217820942401886","","",""
"346640","0.06327613443136215","0.06327613443136215","0.06327613443136215","","",""
"346641","0.06356555223464966","0.06356555223464966","0.06356555223464966","","",""
"346642","0.0637713223695755","0.0637713223695755","0.0637713223695755","","",""
"346643","0.059927403926849365","0.059927403926849365","0.059927403926849365","","",""
"346652","0.06443317234516144","0.06443317234516144","0.06443317234516144","","",""
"346653","0.054211072623729706","0.054211072623729706","0.054211072623729706","","",""
"346655","0.07637637108564377","0.07637637108564377","0.07637637108564377","","",""
"346656","0.05184706673026085","0.05184706673026085","0.05184706673026085","","",""
"346658","0.07220742851495743","0.07220742851495743","0.07220742851495743","","",""
"346659","0.054452650249004364","0.054452650249004364","0.054452650249004364","","",""
"346660","0.063649982213974","0.063649982213974","0.063649982213974","","",""
"346661","0.054351963102817535","0.054351963102817535","0.054351963102817535","","",""
"346662","0.052465274930000305","0.052465274930000305","0.052465274930000305","","",""
"346663","0.046103525906801224","0.046103525906801224","0.046103525906801224","","",""
"346664","0.047240108251571655","0.047240108251571655","0.047240108251571655","","",""
"346665","0.02938516065478325","0.02938516065478325","0.02938516065478325","","",""
"346666","0.027019232511520386","0.027019232511520386","0.027019232511520386","","",""
"348159","","","","0.050604965537786484","0.050604965537786484","0.050604965537786484"
"348164","","","","0.027036301791667938","0.027036301791667938","0.027036301791667938"
"348165","","","","0.014869781211018562","0.014869781211018562","0.014869781211018562"
"348166","","","","0.019520631060004234","0.019520631060004234","0.019520631060004234"
"348167","","","","0.01668800599873066","0.01668800599873066","0.01668800599873066"
"348168","","","","0.014256192371249199","0.014256192371249199","0.014256192371249199"
"348171","","","","0.017626095563173294","0.017626095563173294","0.017626095563173294"
"348172","","","","0.01749194972217083","0.01749194972217083","0.01749194972217083"
"348173","","","","0.01824004203081131","0.01824004203081131","0.01824004203081131"
"348175","","","","0.015384931117296219","0.015384931117296219","0.015384931117296219"
"348176","","","","0.01676829159259796","0.01676829159259796","0.01676829159259796"
"348179","","","","0.013583475723862648","0.013583475723862648","0.013583475723862648"
"348181","","","","0.013195924460887909","0.013195924460887909","0.013195924460887909"
"348183","","","","0.011192885227501392","0.011192885227501392","0.011192885227501392"
"348184","","","","0.011170095764100552","0.011170095764100552","0.011170095764100552"
"348185","","","","0.011600669473409653","0.011600669473409653","0.011600669473409653"
"348187","","","","0.010993054136633873","0.010993054136633873","0.010993054136633873"
"348188","","","","0.008311368525028229","0.008311368525028229","0.008311368525028229"
"348189","","","","0.012165549211204052","0.012165549211204052","0.012165549211204052"
"348192","","","","0.018843714147806168","0.018843714147806168","0.018843714147806168"
"348193","","","","0.021488776430487633","0.021488776430487633","0.021488776430487633"
"348194","","","","0.029423777014017105","0.029423777014017105","0.029423777014017105"
"348195","","","","0.03208288550376892","0.03208288550376892","0.03208288550376892"
"348196","","","","0.03708258271217346","0.03708258271217346","0.03708258271217346"
"348197","","","","0.04933205246925354","0.04933205246925354","0.04933205246925354"
"348198","","","","0.0570925697684288","0.0570925697684288","0.0570925697684288"
"348202","","","","0.037768490612506866","0.037768490612506866","0.037768490612506866"
"348207","","","","0.01880280300974846","0.01880280300974846","0.01880280300974846"
"348208","","","","0.01940065436065197","0.01940065436065197","0.01940065436065197"
"348209","","","","0.01731701008975506","0.01731701008975506","0.01731701008975506"
"348210","","","","0.020890317857265472","0.020890317857265472","0.020890317857265472"
"348211","","","","0.020585212856531143","0.020585212856531143","0.020585212856531143"
"348213","","","","0.0213802307844162","0.0213802307844162","0.0213802307844162"
"348215","","","","0.01836479641497135","0.01836479641497135","0.01836479641497135"
"348216","","","","0.01695764809846878","0.01695764809846878","0.01695764809846878"
"348217","","","","0.01629134826362133","0.01629134826362133","0.01629134826362133"
"348218","","","","0.015668662264943123","0.015668662264943123","0.015668662264943123"
"348227","","","","0.013076147064566612","0.013076147064566612","0.013076147064566612"
"348228","","","","0.01406608335673809","0.01406608335673809","0.01406608335673809"
"348230","","","","0.015096284449100494","0.015096284449100494","0.015096284449100494"
"348231","","","","0.015414097346365452","0.015414097346365452","0.015414097346365452"
"348233","","","","0.01713486574590206","0.01713486574590206","0.01713486574590206"
"348234","","","","0.01912522502243519","0.01912522502243519","0.01912522502243519"
"348235","","","","0.01952560432255268","0.01952560432255268","0.01952560432255268"
"348236","","","","0.0203639455139637","0.0203639455139637","0.0203639455139637"
"348237","","","","0.021744774654507637","0.021744774654507637","0.021744774654507637"
"348238","","","","0.0396924763917923","0.0396924763917923","0.0396924763917923"
"348239","","","","0.04467054829001427","0.04467054829001427","0.04467054829001427"
"348240","","","","0.034010037779808044","0.034010037779808044","0.034010037779808044"
"348241","","","","0.03761296719312668","0.03761296719312668","0.03761296719312668"
"348563","0.022735323756933212","0.022735323756933212","0.022735323756933212","","",""
"348564","0.030373482033610344","0.030373482033610344","0.030373482033610344","","",""
"348565","0.044027894735336304","0.044027894735336304","0.044027894735336304","","",""
"348566","0.02015933394432068","0.02015933394432068","0.02015933394432068","","",""
"348568","0.016841823235154152","0.016841823235154152","0.016841823235154152","","",""
"348570","0.019860297441482544","0.019860297441482544","0.019860297441482544","","",""
"348571","0.021234892308712006","0.021234892308712006","0.021234892308712006","","",""
"348572","0.02279849350452423","0.02279849350452423","0.02279849350452423","","",""
"348574","0.025595378130674362","0.025595378130674362","0.025595378130674362","","",""
"348576","0.02728155627846718","0.02728155627846718","0.02728155627846718","","",""
"348579","0.030921224504709244","0.030921224504709244","0.030921224504709244","","",""
"348580","0.03162882849574089","0.03162882849574089","0.03162882849574089","","",""
"348581","0.030763866379857063","0.030763866379857063","0.030763866379857063","","",""
"348582","0.03328298032283783","0.03328298032283783","0.03328298032283783","","",""
"348583","0.03415924310684204","0.03415924310684204","0.03415924310684204","","",""
"348585","0.03437645733356476","0.03437645733356476","0.03437645733356476","","",""
"348586","0.03438638895750046","0.03438638895750046","0.03438638895750046","","",""
"348587","0.03233210742473602","0.03233210742473602","0.03233210742473602","","",""
"348590","0.033604830503463745","0.033604830503463745","0.033604830503463745","","",""
"348591","0.035598091781139374","0.035598091781139374","0.035598091781139374","","",""
"348592","0.035585783421993256","0.035585783421993256","0.035585783421993256","","",""
"348593","0.03650794178247452","0.03650794178247452","0.03650794178247452","","",""
"348594","0.037615690380334854","0.037615690380334854","0.037615690380334854","","",""
"348595","0.03306463360786438","0.03306463360786438","0.03306463360786438","","",""
"348596","0.03411304950714111","0.03411304950714111","0.03411304950714111","","",""
"348597","0.02690994367003441","0.02690994367003441","0.02690994367003441","","",""
"348599","0.017410874366760254","0.017410874366760254","0.017410874366760254","","",""
"348601","0.01522147562354803","0.01522147562354803","0.01522147562354803","","",""
"348602","0.022667350247502327","0.022667350247502327","0.022667350247502327","","",""
"348604","0.02929788827896118","0.02929788827896118","0.02929788827896118","","",""
"348606","0.06876978278160095","0.06876978278160095","0.06876978278160095","","",""
"348609","0.031289003789424896","0.031289003789424896","0.031289003789424896","","",""
"348610","0.030456839129328728","0.030456839129328728","0.030456839129328728","","",""
"348612","0.024722326546907425","0.024722326546907425","0.024722326546907425","","",""
"348615","0.021544063463807106","0.021544063463807106","0.021544063463807106","","",""
"348616","0.02052069827914238","0.02052069827914238","0.02052069827914238","","",""
"348619","0.019310221076011658","0.019310221076011658","0.019310221076011658","","",""
"348620","0.019270557910203934","0.019270557910203934","0.019270557910203934","","",""
"348622","0.020640887320041656","0.020640887320041656","0.020640887320041656","","",""
"348625","0.02163141593337059","0.02163141593337059","0.02163141593337059","","",""
"348626","0.023361073806881905","0.023361073806881905","0.023361073806881905","","",""
"348627","0.024851176887750626","0.024851176887750626","0.024851176887750626","","",""
"348628","0.02682257816195488","0.02682257816195488","0.02682257816195488","","",""
"348629","0.02641335129737854","0.02641335129737854","0.02641335129737854","","",""
"348631","0.027425609529018402","0.027425609529018402","0.027425609529018402","","",""
"348632","0.028778064996004105","0.028778064996004105","0.028778064996004105","","",""
"348636","0.021793276071548462","0.021793276071548462","0.021793276071548462","","",""
"348637","0.021838128566741943","0.021838128566741943","0.021838128566741943","","",""
"348641","0.014129635877907276","0.014129635877907276","0.014129635877907276","","",""
"348642","0.013124154880642891","0.013124154880642891","0.013124154880642891","","",""
"348643","0.016146933659911156","0.016146933659911156","0.016146933659911156","","",""
"348644","0.021871795877814293","0.021871795877814293","0.021871795877814293","","",""
"348646","0.028725560754537582","0.028725560754537582","0.028725560754537582","","",""
"348647","0.03732921928167343","0.03732921928167343","0.03732921928167343","","",""
"350147","","","","0.03911203518509865","0.03911203518509865","0.03911203518509865"
"350148","","","","0.06576663255691528","0.06576663255691528","0.06576663255691528"
"350149","","","","0.09839753806591034","0.09839753806591034","0.09839753806591034"
"350150","","","","0.11640844494104385","0.11640844494104385","0.11640844494104385"
"350152","","","","0.08218845725059509","0.08218845725059509","0.08218845725059509"
"350154","","","","0.030923113226890564","0.030923113226890564","0.030923113226890564"
"350155","","","","0.014771494083106518","0.014771494083106518","0.014771494083106518"
"350156","","","","0.015541870146989822","0.015541870146989822","0.015541870146989822"
"350158","","","","0.01395460031926632","0.01395460031926632","0.01395460031926632"
"350160","","","","0.014057586900889874","0.014057586900889874","0.014057586900889874"
"350161","","","","0.015579549595713615","0.015579549595713615","0.015579549595713615"
"350163","","","","0.013515682891011238","0.013515682891011238","0.013515682891011238"
"350164","","","","0.014574529603123665","0.014574529603123665","0.014574529603123665"
"350165","","","","0.012412475422024727","0.012412475422024727","0.012412475422024727"
"350166","","","","0.01225900650024414","0.01225900650024414","0.01225900650024414"
"350167","","","","0.012483545579016209","0.012483545579016209","0.012483545579016209"
"350169","","","","0.010321949608623981","0.010321949608623981","0.010321949608623981"
"350170","","","","0.010202473029494286","0.010202473029494286","0.010202473029494286"
"350171","","","","0.008311972953379154","0.008311972953379154","0.008311972953379154"
"350174","","","","0.009128623642027378","0.009128623642027378","0.009128623642027378"
"350175","","","","0.009643705561757088","0.009643705561757088","0.009643705561757088"
"350176","","","","0.009040993638336658","0.009040993638336658","0.009040993638336658"
"350177","","","","0.00803456176072359","0.00803456176072359","0.00803456176072359"
"350178","","","","0.008612657897174358","0.008612657897174358","0.008612657897174358"
"350179","","","","0.00916890986263752","0.00916890986263752","0.00916890986263752"
"350180","","","","0.010117348283529282","0.010117348283529282","0.010117348283529282"
"350181","","","","0.011063337326049805","0.011063337326049805","0.011063337326049805"
"350183","","","","0.02465832605957985","0.02465832605957985","0.02465832605957985"
"350185","","","","0.055674921721220016","0.055674921721220016","0.055674921721220016"
"350186","","","","0.09880030900239944","0.09880030900239944","0.09880030900239944"
"350188","","","","0.15383008122444153","0.15383008122444153","0.15383008122444153"
"350190","","","","0.06672405451536179","0.06672405451536179","0.06672405451536179"
"350193","","","","0.032494962215423584","0.032494962215423584","0.032494962215423584"
"350194","","","","0.028896961361169815","0.028896961361169815","0.028896961361169815"
"350196","","","","0.019628029316663742","0.019628029316663742","0.019628029316663742"
"350199","","","","0.01938420906662941","0.01938420906662941","0.01938420906662941"
"350200","","","","0.017674965783953667","0.017674965783953667","0.017674965783953667"
"350203","","","","0.01368972472846508","0.01368972472846508","0.01368972472846508"
"350204","","","","0.01270684041082859","0.01270684041082859","0.01270684041082859"
"350206","","","","0.010717247612774372","0.010717247612774372","0.010717247612774372"
"350209","","","","0.00957852229475975","0.00957852229475975","0.00957852229475975"
"350210","","","","0.008067905902862549","0.008067905902862549","0.008067905902862549"
"350211","","","","0.01141146570444107","0.01141146570444107","0.01141146570444107"
"350212","","","","0.009453176520764828","0.009453176520764828","0.009453176520764828"
"350213","","","","0.011051613837480545","0.011051613837480545","0.011051613837480545"
"350215","","","","0.012375684455037117","0.012375684455037117","0.012375684455037117"
"350216","","","","0.015005170367658138","0.015005170367658138","0.015005170367658138"
"350220","","","","0.022397808730602264","0.022397808730602264","0.022397808730602264"
"350221","","","","0.023600265383720398","0.023600265383720398","0.023600265383720398"
"350225","","","","0.02117171138525009","0.02117171138525009","0.02117171138525009"
"350226","","","","0.026192456483840942","0.026192456483840942","0.026192456483840942"
"350227","","","","0.03014647588133812","0.03014647588133812","0.03014647588133812"
"350228","","","","0.04146520420908928","0.04146520420908928","0.04146520420908928"
"350230","","","","0.028094105422496796","0.028094105422496796","0.028094105422496796"
"350231","","","","0.029953382909297943","0.029953382909297943","0.029953382909297943"
"350544","0.02479322999715805","0.02479322999715805","0.02479322999715805","","",""
"350545","0.0337471067905426","0.0337471067905426","0.0337471067905426","","",""
"350546","0.04724409803748131","0.04724409803748131","0.04724409803748131","","",""
"350551","0.062081534415483475","0.062081534415483475","0.062081534415483475","","",""
"350552","0.05900493264198303","0.05900493264198303","0.05900493264198303","","",""
"350557","0.057534120976924896","0.057534120976924896","0.057534120976924896","","",""
"350559","0.05758950114250183","0.05758950114250183","0.05758950114250183","","",""
"350560","0.05956248193979263","0.05956248193979263","0.05956248193979263","","",""
"350561","0.06181695684790611","0.06181695684790611","0.06181695684790611","","",""
"350564","0.06134166941046715","0.06134166941046715","0.06134166941046715","","",""
"350566","0.05759289488196373","0.05759289488196373","0.05759289488196373","","",""
"350567","0.05605597048997879","0.05605597048997879","0.05605597048997879","","",""
"350568","0.057817503809928894","0.057817503809928894","0.057817503809928894","","",""
"350569","0.05642937123775482","0.05642937123775482","0.05642937123775482","","",""
"350570","0.05261519178748131","0.05261519178748131","0.05261519178748131","","",""
"350571","0.05236821621656418","0.05236821621656418","0.05236821621656418","","",""
"350572","0.04967013746500015","0.04967013746500015","0.04967013746500015","","",""
"350574","0.04430406913161278","0.04430406913161278","0.04430406913161278","","",""
"350575","0.04355146735906601","0.04355146735906601","0.04355146735906601","","",""
"350576","0.04264539107680321","0.04264539107680321","0.04264539107680321","","",""
"350579","0.03918043151497841","0.03918043151497841","0.03918043151497841","","",""
"350580","0.02869993820786476","0.02869993820786476","0.02869993820786476","","",""
"350581","0.033766601234674454","0.033766601234674454","0.033766601234674454","","",""
"350586","0.057842038571834564","0.057842038571834564","0.057842038571834564","","",""
"350587","0.06727924197912216","0.06727924197912216","0.06727924197912216","","",""
"350588","0.05880794674158096","0.05880794674158096","0.05880794674158096","","",""
"350590","0.028832413256168365","0.028832413256168365","0.028832413256168365","","",""
"350591","0.026408204808831215","0.026408204808831215","0.026408204808831215","","",""
"350592","0.0396711528301239","0.0396711528301239","0.0396711528301239","","",""
"350595","0.05862251669168472","0.05862251669168472","0.05862251669168472","","",""
"350597","0.06342899799346924","0.06342899799346924","0.06342899799346924","","",""
"350598","0.06328606605529785","0.06328606605529785","0.06328606605529785","","",""
"350599","0.06484746932983398","0.06484746932983398","0.06484746932983398","","",""
"350600","0.06282716244459152","0.06282716244459152","0.06282716244459152","","",""
"350603","0.06248639151453972","0.06248639151453972","0.06248639151453972","","",""
