[train batch 950] avg inter-batch gap=0.0041s, avg compute=0.0181s
[train batch 1000] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 1050] avg inter-batch gap=0.0037s, avg compute=0.0178s
[train batch 1100] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 1150] avg inter-batch gap=0.0042s, avg compute=0.0182s
[train batch 1200] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 1250] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 1300] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 1350] avg inter-batch gap=0.0035s, avg compute=0.0180s
[epoch 27] epoch_time=244.99s, inter-batch gap=0.0039s, compute=0.0182s
[train batch 50] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 100] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 150] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 200] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 250] avg inter-batch gap=0.0045s, avg compute=0.0187s
[train batch 300] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 350] avg inter-batch gap=0.0036s, avg compute=0.0176s
[train batch 400] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 450] avg inter-batch gap=0.0041s, avg compute=0.0185s
[train batch 500] avg inter-batch gap=0.0035s, avg compute=0.0177s
[train batch 550] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 600] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 650] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 700] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 750] avg inter-batch gap=0.0042s, avg compute=0.0183s
[train batch 800] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 850] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 900] avg inter-batch gap=0.0040s, avg compute=0.0181s
[train batch 950] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 1000] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 1050] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 1100] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 1150] avg inter-batch gap=0.0033s, avg compute=0.0177s
[train batch 1200] avg inter-batch gap=0.0042s, avg compute=0.0182s
[train batch 1250] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 1300] avg inter-batch gap=0.0040s, avg compute=0.0185s
[train batch 1350] avg inter-batch gap=0.0036s, avg compute=0.0179s
[epoch 28] epoch_time=245.13s, inter-batch gap=0.0038s, compute=0.0181s
[train batch 50] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 100] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 150] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 200] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 250] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 300] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 350] avg inter-batch gap=0.0048s, avg compute=0.0191s
[train batch 400] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 450] avg inter-batch gap=0.0032s, avg compute=0.0175s
[train batch 500] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 550] avg inter-batch gap=0.0039s, avg compute=0.0180s
[train batch 600] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 650] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 700] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 750] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 800] avg inter-batch gap=0.0033s, avg compute=0.0176s
[train batch 850] avg inter-batch gap=0.0036s, avg compute=0.0181s
[train batch 900] avg inter-batch gap=0.0039s, avg compute=0.0183s
[train batch 950] avg inter-batch gap=0.0048s, avg compute=0.0190s
[train batch 1000] avg inter-batch gap=0.0037s, avg compute=0.0182s
[train batch 1050] avg inter-batch gap=0.0031s, avg compute=0.0177s
[train batch 1100] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 1150] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 1200] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 1250] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 1300] avg inter-batch gap=0.0043s, avg compute=0.0185s
[train batch 1350] avg inter-batch gap=0.0035s, avg compute=0.0180s
[epoch 29] epoch_time=244.76s, inter-batch gap=0.0038s, compute=0.0182s
[train batch 50] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 100] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 150] avg inter-batch gap=0.0035s, avg compute=0.0176s
[train batch 200] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 250] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 300] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 350] avg inter-batch gap=0.0033s, avg compute=0.0178s
[train batch 400] avg inter-batch gap=0.0035s, avg compute=0.0180s
[train batch 450] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 500] avg inter-batch gap=0.0036s, avg compute=0.0181s
[train batch 550] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 600] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 650] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 700] avg inter-batch gap=0.0040s, avg compute=0.0183s
